GEO.id,Id
HC02_MOE_VC75,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC03_EST_VC75,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC03_MOE_VC75,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC04_EST_VC75,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC04_MOE_VC75,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC05_EST_VC75,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC05_MOE_VC75,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $35,000 to $49,999"
HC01_EST_VC76,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC01_MOE_VC76,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC02_EST_VC76,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC02_MOE_VC76,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC03_EST_VC76,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC03_MOE_VC76,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC04_EST_VC76,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC04_MOE_VC76,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC05_EST_VC76,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC05_MOE_VC76,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $50,000 to $74,999"
HC01_EST_VC77,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC01_MOE_VC77,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC02_EST_VC77,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC02_MOE_VC77,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC03_EST_VC77,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC03_MOE_VC77,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC04_EST_VC77,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC04_MOE_VC77,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC05_EST_VC77,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC05_MOE_VC77,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - $75,000 or more"
HC01_EST_VC79,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC01_MOE_VC79,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC02_EST_VC79,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC02_MOE_VC79,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC03_EST_VC79,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC03_MOE_VC79,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC04_EST_VC79,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC04_MOE_VC79,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC05_EST_VC79,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC05_MOE_VC79,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Male"
HC01_EST_VC80,"Total; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC01_MOE_VC80,"Total; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC02_EST_VC80,"Native; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC02_MOE_VC80,"Native; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC03_EST_VC80,"Foreign born; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC03_MOE_VC80,"Foreign born; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC04_EST_VC80,"Foreign born; Naturalized citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC04_MOE_VC80,"Foreign born; Naturalized citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC05_EST_VC80,"Foreign born; Not a U.S. citizen; Estimate; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC05_MOE_VC80,"Foreign born; Not a U.S. citizen; Margin of Error; EARNINGS IN THE PAST 12 MONTHS (IN 2005 INFLATION-ADJUSTED DOLLARS) FOR FULL-TIME, YEAR-ROUND WORKERS - Population 16 years and over with earnings - Median earnings (dollars) for full-time, year-round workers: - Female"
HC01_EST_VC82,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC01_MOE_VC82,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC02_EST_VC82,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC02_MOE_VC82,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC03_EST_VC82,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC03_MOE_VC82,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_EST_VC82,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC04_MOE_VC82,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC05_EST_VC82,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC05_MOE_VC82,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined
HC01_EST_VC83,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC01_MOE_VC83,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC02_EST_VC83,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC02_MOE_VC83,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC03_EST_VC83,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC03_MOE_VC83,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC04_EST_VC83,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC04_MOE_VC83,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC05_EST_VC83,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC05_MOE_VC83,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - Below 100 percent of the poverty level
HC01_EST_VC84,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC01_MOE_VC84,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC02_EST_VC84,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC02_MOE_VC84,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC03_EST_VC84,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC03_MOE_VC84,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC04_EST_VC84,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC04_MOE_VC84,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC05_EST_VC84,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC05_MOE_VC84,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - 100 to 149 percent of the poverty level
HC01_EST_VC85,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC01_MOE_VC85,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC02_EST_VC85,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC02_MOE_VC85,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC03_EST_VC85,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC03_MOE_VC85,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC04_EST_VC85,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC04_MOE_VC85,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC05_EST_VC85,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC05_MOE_VC85,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - Population for whom poverty status is determined - At or above 150 percent of the poverty level
HC01_EST_VC87,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_MOE_VC87,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_EST_VC87,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC02_MOE_VC87,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_EST_VC87,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC03_MOE_VC87,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_EST_VC87,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC04_MOE_VC87,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC05_EST_VC87,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC05_MOE_VC87,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families
HC01_EST_VC88,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_MOE_VC88,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_EST_VC88,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC02_MOE_VC88,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_EST_VC88,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC03_MOE_VC88,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_EST_VC88,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC04_MOE_VC88,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC05_EST_VC88,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC05_MOE_VC88,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 18 years
HC01_EST_VC89,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC01_MOE_VC89,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC02_EST_VC89,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC02_MOE_VC89,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC03_EST_VC89,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC03_MOE_VC89,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC04_EST_VC89,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC04_MOE_VC89,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC05_EST_VC89,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC05_MOE_VC89,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - All families - With related children under 5 years only
HC01_EST_VC90,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC01_MOE_VC90,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC02_EST_VC90,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC02_MOE_VC90,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC03_EST_VC90,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC03_MOE_VC90,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC04_EST_VC90,Foreign born; Naturalized citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC04_MOE_VC90,Foreign born; Naturalized citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC05_EST_VC90,Foreign born; Not a U.S. citizen; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC05_MOE_VC90,Foreign born; Not a U.S. citizen; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families
HC01_EST_VC91,Total; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families - With related children under 18 years
HC01_MOE_VC91,Total; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families - With related children under 18 years
HC02_EST_VC91,Native; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families - With related children under 18 years
HC02_MOE_VC91,Native; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families - With related children under 18 years
HC03_EST_VC91,Foreign born; Estimate; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families - With related children under 18 years
HC03_MOE_VC91,Foreign born; Margin of Error; POVERTY STATUS IN THE PAST 12 MONTHS - POVERTY RATES FOR FAMILIES FOR WHOM POVERTY STATUS IS DETERMINED - Married couple families - With related children under 18 years
